Date,close
2021-11-08,412.5677
2021-11-09,414.9267
2021-11-10,415.0191
2021-11-11,419.0865
2021-11-12,421.7238
2021-11-15,420.9267
2021-11-16,418.3645
2021-11-17,420.0533
2021-11-18,420.1933
2021-11-19,423.8014
2021-11-22,427.4367
2021-11-23,426.9951
2021-11-24,426.8673
2021-11-25,426.4293
2021-11-26,426.7086
2021-11-29,428.4649
2021-11-30,429.0251
2021-12-01,431.2233
2021-12-02,431.69
2021-12-03,433.9643
2021-12-06,429.9214
2021-12-07,423.9363
2021-12-08,427.1877
2021-12-09,430.1082
2021-12-10,431.1338
2021-12-13,432.9017
2021-12-14,431.0114
2021-12-15,431.3366
2021-12-16,432.7934
2021-12-17,431.9128
2021-12-20,428.4896
2021-12-21,431.5622
2021-12-22,433.5781
2021-12-23,436.2452
2021-12-24,434.9414
2021-12-27,432.996
2021-12-28,433.3359
2021-12-29,431.9629
2021-12-30,433.7628
2021-12-31,436.3677
2022-01-04,437.6856
2022-01-05,434.6335
2022-01-06,435.6567
2022-01-07,434.6913
2022-01-10,436.1707
2022-01-11,433.6205
2022-01-12,436.4282
2022-01-13,433.0591
2022-01-14,429.2845
2022-01-17,432.3755
2022-01-18,433.7878
2022-01-19,434.1872
2022-01-20,434.8325
2022-01-21,432.8787
2022-01-24,433.7597
2022-01-25,428.1619
2022-01-26,430.0907
2022-01-27,426.2429
2022-01-28,426.0694
2022-02-07,430.3183
2022-02-08,431.3159
2022-02-09,435.4015
2022-02-10,436.6457
2022-02-11,433.8082
2022-02-14,420.7313
2022-02-15,414.3198
2022-02-16,416.5981
2022-02-17,417.4562
2022-02-18,420.7399
2022-02-21,422.3949
2022-02-22,420.004
2022-02-23,423.3535
2022-02-24,420.9504
2022-02-25,422.4421
2022-02-28,423.0582
2022-03-01,424.3296
2022-03-02,423.1276
2022-03-03,420.7847
2022-03-04,416.0579
2022-03-07,407.5193
2022-03-08,399.7518
2022-03-09,396.9639
2022-03-10,402.4007
2022-03-11,402.8133
2022-03-14,400.2649
2022-03-15,393.703
2022-03-16,400.7025
2022-03-17,403.5991
2022-03-18,406.5597
2022-03-21,406.8595
2022-03-22,406.2676
2022-03-23,404.805
2022-03-24,400.7837
2022-03-25,397.4053
2022-03-28,395.6909
2022-03-29,395.2259
2022-03-30,400.1937
2022-03-31,399.8968
2022-04-01,404.0453
2022-04-06,404.9921
2022-04-07,401.8401
2022-04-08,402.0154
2022-04-11,398.0956
2022-04-12,399.2226
2022-04-13,397.7377
2022-04-14,399.3513
2022-04-15,398.9669
2022-04-18,399.581
2022-04-19,400.3703
2022-04-20,397.7599
2022-04-21,393.9632
2022-04-22,394.1581
2022-04-25,386.2618
2022-04-26,384.4024
2022-04-27,389.2297
2022-04-28,389.6477
2022-04-29,394.3014
2022-05-05,395.8888
2022-05-06,393.1603
2022-05-09,393.08
2022-05-10,394.9532
2022-05-11,397.6217
2022-05-12,397.5085
2022-05-13,399.3722
2022-05-16,399.631
2022-05-17,401.3315
2022-05-18,401.1899
2022-05-19,401.4448
2022-05-20,403.3075
2022-05-23,404.2005
2022-05-24,399.2585
2022-05-25,401.1466
2022-05-26,402.2168
2022-05-27,402.3282
2022-05-30,402.1952
2022-05-31,403.1963
2022-06-01,402.7951
2022-06-02,403.5181
2022-06-06,406.3201
2022-06-07,406.8732
2022-06-08,407.5104
2022-06-09,406.9543
2022-06-10,409.4418
2022-06-13,409.0891
2022-06-14,408.8587
2022-06-15,411.3642
2022-06-16,411.866
2022-06-17,413.3896
2022-06-20,412.0419
2022-06-21,410.8232
2022-06-22,410.2143
2022-06-23,412.2392
2022-06-24,414.4138
2022-06-27,417.4592
2022-06-28,419.8248
2022-06-29,416.4942
2022-06-30,418.617
2022-07-01,418.6406
2022-07-04,420.8635
2022-07-05,420.5646
2022-07-06,417.5138
2022-07-07,419.5823
2022-07-08,419.3863
2022-07-11,416.4564
2022-07-12,414.5286
2022-07-13,415.2287
2022-07-14,416.9173
2022-07-15,416.1316
2022-07-18,418.8194
2022-07-19,419.2011
2022-07-20,420.5902
2022-07-21,419.5059
2022-07-22,418.4538
2022-07-25,416.9502
2022-07-26,419.5813
2022-07-27,421.49
2022-07-28,422.5464
2022-07-29,422.9247
2022-08-01,424.4402
2022-08-02,421.6549
2022-08-03,419.6601
2022-08-04,420.441
2022-08-05,421.5039
2022-08-08,423.8475
2022-08-09,424.3731
2022-08-10,423.8626
2022-08-11,426.2118
2022-08-12,426.4162
2022-08-15,428.4528
2022-08-16,429.7659
2022-08-17,430.6816
2022-08-18,427.7748
2022-08-19,425.1634
2022-08-22,426.8068
2022-08-23,427.0321
2022-08-24,420.9776
2022-08-25,419.4857
2022-08-26,419.1324
2022-08-29,417.6934
2022-08-30,416.7433
2022-08-31,412.2234
2022-09-01,411.7775
2022-09-02,413.6731
2022-09-05,415.5212
2022-09-06,419.3734
2022-09-07,420.5104
2022-09-08,418.3729
2022-09-09,418.5609
2022-09-13,418.6842
2022-09-14,416.9549
2022-09-15,413.657
2022-09-16,410.1609
2022-09-19,409.2213
2022-09-20,410.6589
2022-09-21,411.695
2022-09-22,410.7355
2022-09-23,408.6401
2022-09-26,406.6593
2022-09-27,408.1627
2022-09-28,404.8865
2022-09-29,403.3001
2022-09-30,402.6447
2022-10-10,400.6383
2022-10-11,402.3736
2022-10-12,406.8355
2022-10-13,407.6874
2022-10-14,411.0757
2022-10-17,410.9743
2022-10-18,410.842
2022-10-19,409.2211
2022-10-20,406.8133
2022-10-21,406.6151
2022-10-24,402.7479
2022-10-25,401.3
2022-10-26,403.151
2022-10-27,403.4029
2022-10-28,399.5263
2022-10-31,397.2372
2022-11-01,400.7793
2022-11-02,403.7333
2022-11-03,403.7089
2022-11-04,408.8129
2022-11-07,407.9142
2022-11-08,406.6735
2022-11-09,406.1457
2022-11-10,404.7941
2022-11-11,408.33
2022-11-14,406.3931
2022-11-15,407.4536
2022-11-16,403.4062
2022-11-17,399.6884
2022-11-18,398.2456
2022-11-21,398.2705
2022-11-22,397.8833
2022-11-23,398.3466
2022-11-24,399.8299
2022-11-25,400.6546
2022-11-28,399.0286
2022-11-29,403.6187
2022-11-30,404.2941
2022-12-01,406.5139
2022-12-02,406.5625
2022-12-05,408.7635
2022-12-06,408.1643
2022-12-07,405.9507
2022-12-08,404.6151
2022-12-09,404.8792
2022-12-12,403.2482
2022-12-13,400.3256
2022-12-14,398.6553
2022-12-15,398.731
2022-12-16,396.3888
2022-12-19,392.9201
2022-12-20,391.2334
2022-12-21,391.1206
2022-12-22,389.4211
2022-12-23,388.4608
2022-12-26,391.3414
2022-12-27,394.882
2022-12-28,393.6698
2022-12-29,392.0222
2022-12-30,392.6582
2023-01-03,394.599
2023-01-04,396.1273
2023-01-05,399.4735
2023-01-06,400.9627
2023-01-09,401.8822
2023-01-10,400.8242
2023-01-11,400.3899
2023-01-12,401.0479
2023-01-13,401.6989
2023-01-16,404.4811
2023-01-17,405.9379
2023-01-18,406.9639
2023-01-19,407.9904
2023-01-20,410.1295
2023-01-30,410.5912
2023-01-31,409.2832
2023-02-01,411.6621
2023-02-02,412.3436
2023-02-03,410.8728
2023-02-06,407.3804
2023-02-07,408.2914
2023-02-08,407.5322
2023-02-09,409.9969
2023-02-10,409.6174
2023-02-13,410.2951
2023-02-14,410.2251
2023-02-15,408.7006
2023-02-16,405.9363
2023-02-17,402.945
2023-02-20,406.4941
2023-02-21,407.4221
2023-02-22,406.9505
2023-02-23,406.7288
2023-02-24,405.5517
2023-02-27,404.3695
2023-02-28,404.8567
2023-03-01,407.3083
2023-03-02,407.0891
2023-03-03,407.809
2023-03-06,407.9561
2023-03-07,405.5409
2023-03-08,404.8263
2023-03-09,404.907
2023-03-10,402.8951
2023-03-13,403.8239
2023-03-14,403.2966
2023-03-15,404.2991
2023-03-16,402.085
2023-03-17,403.0847
2023-03-20,403.2591
2023-03-21,404.9851
2023-03-22,406.3301
2023-03-23,406.6478
2023-03-24,406.4184
2023-03-27,406.1294
2023-03-28,405.2045
2023-03-29,404.5233
2023-03-30,405.0733
2023-03-31,406.5161
2023-04-03,408.6783
2023-04-04,408.5568
2023-04-06,408.8914
2023-04-07,410.4914
2023-04-10,409.8653
2023-04-11,408.8139
2023-04-12,409.5746
2023-04-13,408.6771
2023-04-14,410.5024
2023-04-17,412.1653
2023-04-18,412.672
2023-04-19,411.2341
2023-04-20,409.0161
2023-04-21,405.4483
2023-04-24,402.5162
2023-04-25,402.1823
2023-04-26,404.7762
2023-04-27,406.8107
2023-04-28,408.7842
2023-05-04,409.0189
2023-05-05,406.6624
2023-05-08,409.4431
2023-05-09,407.5744
2023-05-10,406.4801
2023-05-11,407.2853
2023-05-12,402.7188
2023-05-15,404.7729
2023-05-16,405.0316
2023-05-17,405.9087
2023-05-18,406.6546
2023-05-19,406.333
2023-05-22,406.8607
2023-05-23,405.0952
2023-05-24,403.3468
2023-05-25,402.9758
2023-05-26,404.2397
2023-05-29,403.4121
2023-05-30,402.9534
2023-05-31,402.3973
2023-06-01,403.053
2023-06-02,406.1857
2023-06-05,405.6447
2023-06-06,404.0429
2023-06-07,403.5697
2023-06-08,404.4883
2023-06-09,405.7273
2023-06-12,406.5263
2023-06-13,406.693
2023-06-14,406.7782
2023-06-15,408.1501
2023-06-16,408.8842
2023-06-19,407.3183
2023-06-20,406.8629
2023-06-21,405.0045
2023-06-26,402.8068
2023-06-27,404.8878
2023-06-28,404.6738
2023-06-29,404.8478
2023-06-30,405.9085
2023-07-03,407.2993
2023-07-04,407.234
2023-07-05,406.5973
2023-07-06,406.247
2023-07-07,406.3002
2023-07-10,406.1375
2023-07-11,407.0752
2023-07-12,406.4711
2023-07-13,408.3407
2023-07-14,408.0388
2023-07-17,407.1028
2023-07-18,407.4759
2023-07-19,407.7901
2023-07-20,407.2042
2023-07-21,407.3162
2023-07-24,406.1361
2023-07-25,409.6161
2023-07-26,409.4346
2023-07-27,409.3467
2023-07-28,412.801
2023-07-31,413.3614
2023-08-01,411.9782
2023-08-02,411.9526
2023-08-03,413.5351
2023-08-04,414.3578
2023-08-07,412.4605
2023-08-08,411.9953
2023-08-09,411.1433
2023-08-10,411.5785
2023-08-11,409.9888
2023-08-14,408.8586
2023-08-15,408.239
2023-08-16,407.8073
2023-08-17,409.1218
2023-08-18,408.5776
2023-08-21,407.2393
2023-08-22,405.9744
2023-08-23,403.7727
2023-08-24,404.7232
2023-08-25,403.3941
2023-08-28,404.2483
2023-08-29,406.7085
2023-08-30,406.8009
2023-08-31,406.5182
2023-09-01,407.6543
2023-09-04,409.6805
2023-09-05,408.8668
2023-09-06,408.4185
2023-09-07,403.989
2023-09-08,402.9064
2023-09-11,403.7073
2023-09-12,403.6927
2023-09-13,401.9052
2023-09-14,401.2244
2023-09-15,401.5653
2023-09-18,402.1
2023-09-19,401.2614
2023-09-20,400.7717
2023-09-21,399.7314
2023-09-22,402.1352
2023-09-25,401.7647
2023-09-26,401.7904
2023-09-27,402.3903
2023-09-28,403.7974
2023-10-09,402.8909
2023-10-10,401.8193
2023-10-11,400.7726
2023-10-12,401.7178
2023-10-13,400.8546
2023-10-16,398.8122
2023-10-17,397.9136
2023-10-18,394.8494
2023-10-19,391.278
2023-10-20,390.1119
2023-10-23,385.8907
2023-10-24,390.0291
2023-10-25,391.8775
2023-10-26,392.5809
2023-10-27,395.7426
2023-10-30,396.2164
2023-10-31,394.0938
2023-11-01,392.7933
2023-11-02,392.1579
2023-11-03,393.4704
2023-11-06,396.2849
2023-11-07,396.8108
2023-11-08,396.3598
2023-11-09,396.1943
2023-11-10,395.5765
2023-11-13,395.5794
2023-11-14,396.5921
2023-11-15,397.825
2023-11-16,395.7756
2023-11-17,395.1803
2023-11-20,396.3146
2023-11-21,395.7085
2023-11-22,392.6423
2023-11-23,392.4769
2023-11-24,391.0725
2023-11-27,391.206
2023-11-28,391.89
2023-11-29,390.8039
2023-11-30,390.0951
2023-12-01,390.9886
2023-12-04,390.7036
2023-12-05,388.8157
2023-12-06,389.2835
2023-12-07,389.5046
2023-12-08,390.1598
2023-12-11,390.8138
2023-12-12,390.9021
2023-12-13,389.5129
2023-12-14,388.8901
2023-12-15,387.9571
2023-12-18,386.2525
2023-12-19,385.0924
2023-12-20,384.1478
2023-12-21,385.23
2023-12-22,385.2316
2023-12-25,384.6593
2023-12-26,383.005
2023-12-27,384.4981
2023-12-28,388.5673
2023-12-29,390.7942
2024-01-02,391.2979
2024-01-03,389.452
2024-01-04,388.5764
2024-01-05,387.6746
2024-01-08,384.8534
2024-01-09,385.5937
2024-01-10,385.2214
2024-01-11,386.7067
2024-01-12,387.6559
2024-01-15,387.0544
2024-01-16,386.1729
2024-01-17,382.8081
2024-01-18,382.2827
2024-01-19,381.9263
2024-01-22,376.628
2024-01-23,377.1522
2024-01-24,377.1471
2024-01-25,381.7972
2024-01-26,382.6295
2024-01-29,379.8974
2024-01-30,377.3906
2024-01-31,375.2668
2024-02-01,375.4345
2024-02-02,374.1467
2024-02-05,370.8593
2024-02-06,376.2213
2024-02-07,376.8586
2024-02-08,379.2708
2024-02-19,380.6535
2024-02-20,383.549
2024-02-21,385.8646
2024-02-22,386.6833
2024-02-23,387.2809
2024-02-26,386.3556
2024-02-27,387.3526
2024-02-28,383.0097
2024-02-29,385.4975
2024-03-01,386.4393
2024-03-04,385.7627
2024-03-05,384.1784
2024-03-06,384.4868
2024-03-07,384.0072
2024-03-08,384.6689
2024-03-11,386.1553
2024-03-12,385.9544
2024-03-13,386.0499
2024-03-14,385.6032
2024-03-15,386.8597
2024-03-18,388.6762
2024-03-19,389.0417
2024-03-20,390.423
2024-03-21,390.8131
2024-03-22,389.5274
2024-03-25,388.5262
2024-03-26,387.631
2024-03-27,385.42
2024-03-28,386.4592
2024-03-29,387.6152
2024-04-01,389.8938
2024-04-02,390.0747
2024-04-03,390.5922
2024-04-08,389.4858
2024-04-09,391.0095
2024-04-10,390.3523
2024-04-11,391.2867
2024-04-12,391.9092
2024-04-15,390.3184
2024-04-16,387.4134
2024-04-17,391.029
2024-04-18,391.9411
2024-04-19,391.1604
2024-04-22,389.669
2024-04-23,389.3057
2024-04-24,390.3565
2024-04-25,390.9044
2024-04-26,392.9901
2024-04-29,393.9134
2024-04-30,394.8464
2024-05-06,398.3356
2024-05-07,399.835
2024-05-08,399.085
2024-05-09,402.2608
2024-05-10,402.4755
2024-05-13,401.942
2024-05-14,402.5214
2024-05-15,401.6146
2024-05-16,401.9192
2024-05-17,402.3917
2024-05-20,404.0519
2024-05-21,403.325
2024-05-22,403.8012
2024-05-23,401.4662
2024-05-24,400.9978
2024-05-27,402.2864
2024-05-28,401.8878
2024-05-29,401.5533
2024-05-30,401.5715
2024-05-31,401.2561
2024-06-03,397.849
2024-06-04,398.7518
2024-06-05,397.8718
2024-06-06,396.4847
2024-06-07,397.0635
2024-06-11,397.6065
2024-06-12,398.6668
2024-06-13,397.2458
2024-06-14,397.4706
2024-06-17,396.2812
2024-06-18,396.737
2024-06-19,394.966
2024-06-20,390.972
2024-06-21,388.7171
2024-06-24,383.1969
2024-06-25,384.7751
2024-06-26,390.1664
2024-06-27,389.1174
2024-06-28,390.5213
2024-07-01,392.477
2024-07-02,392.6578
2024-07-03,390.652
2024-07-04,387.9975
2024-07-05,388.7803
2024-07-08,385.3542
2024-07-09,387.4765
2024-07-10,386.6
2024-07-11,389.0253
2024-07-12,388.031
2024-07-15,386.3777
2024-07-16,385.8921
2024-07-17,383.2538
2024-07-18,382.9559
2024-07-19,383.2424
2024-07-22,381.1812
2024-07-23,377.3984
2024-07-24,373.4634
2024-07-25,373.2201
2024-07-26,377.3258
2024-07-29,377.1431
2024-07-30,376.5437
2024-07-31,380.5997
2024-08-01,380.8082
2024-08-02,379.7139
2024-08-05,376.6678
2024-08-06,377.2521
2024-08-07,377.6124
2024-08-08,377.2487
2024-08-09,377.0054
2024-08-12,375.7785
2024-08-13,375.4809
2024-08-14,374.0939
2024-08-15,372.5846
2024-08-16,368.2629
2024-08-19,369.7935
2024-08-20,366.3819
2024-08-21,366.0405
2024-08-22,364.3501
2024-08-23,364.5705
2024-08-26,367.4878
2024-08-27,366.4213
2024-08-28,366.2729
2024-08-29,367.8627
2024-08-30,371.2909
2024-09-02,369.1436
2024-09-03,369.6533
2024-09-04,369.831
2024-09-05,372.174
2024-09-06,371.11
2024-09-09,369.1773
2024-09-10,367.4012
2024-09-11,366.3385
2024-09-12,365.9799
2024-09-13,364.6417
2024-09-18,363.3117
2024-09-19,365.1962
2024-09-20,364.2125
2024-09-23,364.1421
2024-09-24,371.302
2024-09-25,372.9747
2024-09-26,378.761
2024-09-27,383.2308
2024-09-30,392.7695
2024-10-08,401.6277
2024-10-09,386.5799
2024-10-10,387.5728
2024-10-11,383.0264
2024-10-14,388.8899
2024-10-15,388.1331
2024-10-16,390.2821
2024-10-17,390.0539
2024-10-18,394.1507
2024-10-21,396.8628
2024-10-22,397.6125
2024-10-23,399.1286
2024-10-24,396.5279
2024-10-25,400.0675
2024-10-28,401.3599
2024-10-29,398.4167
2024-10-30,397.1976
2024-10-31,398.7526
2024-11-01,397.9021
2024-11-04,400.363
2024-11-05,403.9964
2024-11-06,403.8314
2024-11-07,407.106
2024-11-08,406.4922
2024-11-11,410.5114
2024-11-12,408.8203
2024-11-13,408.839
2024-11-14,405.1039
2024-11-15,402.7898
2024-11-18,400.2683
2024-11-19,402.8272
2024-11-20,405.2529
2024-11-21,405.8131
2024-11-22,402.3981
2024-11-25,402.3537
2024-11-26,401.8371
2024-11-27,404.7831
2024-11-28,405.654
2024-11-29,408.4526
2024-12-02,410.4232
2024-12-03,410.936
2024-12-04,408.9052
2024-12-05,410.4874
2024-12-06,412.6416
2024-12-09,413.1186
2024-12-10,415.9175
2024-12-11,419.3859
2024-12-12,422.3355
2024-12-13,419.9661
2024-12-16,416.4591
2024-12-17,413.5901
2024-12-18,415.3977
2024-12-19,414.7431
2024-12-20,416.6121
2024-12-23,414.4328
2024-12-24,416.1937
2024-12-25,415.1529
2024-12-26,416.2609
2024-12-27,417.2521
2024-12-30,417.6362
2024-12-31,414.5573
2025-01-02,411.5451
2025-01-03,410.1607
2025-01-06,409.1309
2025-01-07,412.3548
2025-01-08,412.1421
2025-01-09,413.1409
2025-01-10,411.9966
2025-01-13,411.3616
2025-01-14,415.6644
2025-01-15,416.5591
2025-01-16,416.0848
2025-01-17,417.3925
2025-01-20,419.1809
2025-01-21,420.4046
2025-01-22,419.7459
2025-01-23,419.6792
2025-01-24,421.8152
2025-01-27,420.1001
2025-02-05,421.3558
2025-02-06,424.665
2025-02-07,426.9744
2025-02-10,427.8392
2025-02-11,426.5862
2025-02-12,428.5004
2025-02-13,427.6648
2025-02-14,428.0635
2025-02-17,428.4031
2025-02-18,425.9744
2025-02-19,430.006
2025-02-20,431.0347
2025-02-21,433.7259
2025-02-24,433.2108
2025-02-25,433.3276
2025-02-26,436.8522
2025-02-27,435.6873
2025-02-28,429.8744
2025-03-03,427.8468
2025-03-04,429.5475
2025-03-05,431.1741
2025-03-06,435.2546
2025-03-07,435.8502
2025-03-10,436.6581
2025-03-11,435.2161
2025-03-12,435.5612
2025-03-13,433.2896
2025-03-14,436.4847
2025-03-17,437.7656
2025-03-18,437.9657
2025-03-19,435.7143
2025-03-20,434.6194
2025-03-21,430.4835
2025-03-24,428.6044
2025-03-25,429.8176
2025-03-26,431.3784
2025-03-27,431.2803
2025-03-28,429.6334
2025-03-31,427.5222
2025-04-01,428.9758
2025-04-02,429.8218
2025-04-03,428.2091
2025-04-07,410.8648
2025-04-08,414.8302
2025-04-09,418.2949
2025-04-10,422.1322
2025-04-11,420.9108
2025-04-14,421.6735
2025-04-15,419.9982
2025-04-16,417.6782
2025-04-17,418.4766
2025-04-18,418.4595
2025-04-21,420.1626
2025-04-22,421.2108
2025-04-23,422.7764
2025-04-24,421.4944
2025-04-25,422.2063
2025-04-28,419.9149
2025-04-29,421.3005
2025-04-30,421.9197
2025-05-06,425.388
2025-05-07,425.4044
2025-05-08,427.9315
2025-05-09,427.4683
2025-05-12,430.0488
2025-05-13,430.5518
2025-05-14,430.5145
2025-05-15,428.6401
2025-05-16,428.8266
2025-05-19,429.414
2025-05-20,430.515
2025-05-21,431.0561
2025-05-22,429.672
2025-05-23,428.3355
2025-05-26,427.3294
2025-05-27,426.2916
2025-05-28,426.581
2025-05-29,429.0539
2025-05-30,429.3055
2025-06-03,430.5605
2025-06-04,432.6828
2025-06-05,433.4241
2025-06-06,433.9206
2025-06-09,435.6601
2025-06-10,434.437
2025-06-11,435.8033
2025-06-12,435.9921
2025-06-13,433.8395
2025-06-16,434.9227
2025-06-17,435.2201
2025-06-18,435.2638
2025-06-19,433.1355
2025-06-20,433.093
2025-06-23,434.9697
2025-06-24,437.9552
2025-06-25,441.4579
2025-06-26,441.1842
2025-06-27,442.1074
2025-06-30,443.6496
2025-07-01,445.7806
2025-07-02,444.3388
2025-07-03,446.807
2025-07-04,447.4561
2025-07-07,446.5892
2025-07-08,450.0067
2025-07-09,448.8922
2025-07-10,450.7098
2025-07-11,450.848
2025-07-14,448.9428
2025-07-15,447.3217
2025-07-16,449.0357
2025-07-17,452.8076
2025-07-18,453.8552
2025-07-21,457.4094
2025-07-22,459.5903
2025-07-23,459.4234
2025-07-24,463.0448
2025-07-25,463.5676
2025-07-28,460.3422
2025-07-29,460.9982
2025-07-30,460.6255
2025-07-31,456.3895
2025-08-01,457.2298
2025-08-04,461.3364
2025-08-05,465.1185
2025-08-06,467.8391
2025-08-07,467.386
2025-08-08,467.7706
2025-08-11,470.9079
2025-08-12,469.7258
2025-08-13,472.9332
2025-08-14,471.0126
2025-08-15,475.2459
2025-08-18,479.6236
2025-08-19,480.3852
2025-08-20,482.1048
2025-08-21,484.1253
2025-08-22,488.7186
2025-08-25,490.9831
2025-08-26,490.7594
2025-08-27,476.941
2025-08-28,477.8422
2025-08-29,476.113
2025-09-01,472.6729
2025-09-02,468.5273
2025-09-03,469.74
2025-09-04,468.8432
2025-09-05,479.0023
2025-09-08,482.0418
2025-09-09,477.4143
2025-09-10,474.3999
2025-09-11,480.2478
2025-09-12,481.0447
2025-09-15,477.5656
2025-09-16,476.726
2025-09-17,479.4424
2025-09-18,476.2048
2025-09-19,473.6069
2025-09-22,471.594
2025-09-23,470.7302
2025-09-24,476.829
2025-09-25,479.0116
2025-09-26,478.0513
2025-09-29,482.1882
2025-09-30,485.4927
2025-10-09,487.8128
2025-10-10,485.6199
2025-10-13,483.6015
2025-10-14,479.8334
2025-10-15,482.174
2025-10-16,478.7171
2025-10-17,474.2192
2025-10-20,474.5077
2025-10-21,479.2016
2025-10-22,477.3094
2025-10-23,477.9653
2025-10-24,481.204
2025-10-27,485.1831
2025-10-28,484.033
2025-10-29,488.6576
2025-10-30,484.4447
2025-10-31,484.9815
2025-11-03,485.9058
2025-11-04,482.6357
2025-11-05,486.2097
2025-11-06,488.7721
2025-11-07,489.1397
2025-11-10,491.9063
2025-11-11,491.1033
2025-11-12,489.0239
2025-11-13,494.5863
2025-11-14,491.7057
2025-11-17,490.7443
2025-11-18,488.0521
2025-11-19,489.2108
2025-11-20,488.062
2025-11-21,482.941
2025-11-24,483.9972
2025-11-25,485.0848
2025-11-26,480.9392
2025-11-27,478.371
2025-11-28,481.6272
2025-12-01,482.0904
2025-12-02,479.5798
2025-12-03,478.5702
2025-12-04,477.4954
2025-12-05,482.0003
2025-12-08,483.9257
2025-12-09,480.9622
2025-12-10,483.0919
2025-12-11,481.3013
2025-12-12,482.9687
2025-12-15,482.094
2025-12-16,478.6429
2025-12-17,483.1608
2025-12-18,483.4312
2025-12-19,485.2779
2025-12-22,487.9626
2025-12-23,486.9293
2025-12-24,490.3799
2025-12-25,493.4639
2025-12-26,493.2493
2025-12-29,491.1448
2025-12-30,491.8273
2025-12-31,491.9017
2026-01-05,499.0064
2026-01-06,505.7676
2026-01-07,507.2762
2026-01-08,509.2569
2026-01-09,513.7889
2026-01-12,520.8238
2026-01-13,515.0746
2026-01-14,515.8722
2026-01-15,516.902
2026-01-16,519.3144
2026-01-19,521.6514
2026-01-20,518.2923
2026-01-21,522.9487
2026-01-22,527.7333
2026-01-23,534.4828
2026-01-26,528.1381
2026-01-27,528.9534
2026-01-28,533.4553
2026-01-29,529.7175
2026-01-30,520.5434
2026-02-02,508.1166
2026-02-03,521.461
2026-02-04,521.2692
2026-02-05,516.8868
2026-02-06,520.785
2026-02-09,527.3115
2026-02-10,526.0883
2026-02-11,526.3602
2026-02-12,528.7335
2026-02-13,526.4351
2026-02-24,530.7561
2026-02-25,531.4125
2026-02-26,525.9313
2026-02-27,525.2022
2026-03-02,524.3001
2026-03-03,514.8227
2026-03-04,513.628
2026-03-05,512.9757
2026-03-06,514.3218
2026-03-09,512.7687
2026-03-10,517.6809
2026-03-11,519.4661
2026-03-12,513.9924
2026-03-13,508.6684
2026-03-16,506.833
2026-03-17,499.0735
2026-03-18,503.7708
2026-03-19,495.5015
2026-03-20,492.6231
2026-03-23,487.8713
2026-03-24,498.5334
2026-03-25,503.6545
2026-03-26,496.7118
2026-03-27,498.9366
2026-03-30,494.3106
2026-03-31,486.2804
2026-04-01,495.4876
2026-04-02,490.3577
2026-04-03,491.0679
2026-04-07,492.9391
2026-04-08,507.3968
2026-04-09,506.3757
2026-04-10,504.8642
2026-04-13,502.6482
2026-04-14,507.3515
2026-04-15,507.6073
2026-04-16,514.6825
2026-04-17,515.7939
2026-04-20,516.2771
2026-04-21,514.4429
2026-04-22,518.1007
2026-04-23,515.8347
2026-04-24,514.0314
2026-04-27,515.8101
2026-04-28,512.1872
2026-04-29,516.4774
2026-04-30,516.0757
2026-05-06,522.1662
2026-05-07,523.754
2026-05-08,523.6626
2026-05-11,525.2262
2026-05-12,518.7345
2026-05-13,520.8816
2026-05-14,512.8001
2026-05-15,508.7931
2026-05-18,508.12
2026-05-19,516.2853
2026-05-20,514.6435
2026-05-21,508.4342
2026-05-22,509.4235
2026-05-25,509.8738
2026-05-26,507.988
2026-05-27,503.8462
2026-05-28,508.5743
2026-05-29,503.3978
2026-06-01,506.336
2026-06-02,508.3509
2026-06-03,506.2777
2026-06-04,503.6882
2026-06-05,501.9999
2026-06-08,497.208
2026-06-09,502.5588
2026-06-10,497.3402
2026-06-11,498.7353
2026-06-12,503.3438
2026-06-15,511.0471
2026-06-16,513.6308
2026-06-17,512.1285
2026-06-18,507.6394
2026-06-22,507.2668
2026-06-23,503.1535
2026-06-24,504.4484
2026-06-25,500.965
2026-06-26,497.2017
2026-06-29,497.847
2026-06-30,504.2704
2026-07-01,507.0439
2026-07-02,504.6327
2026-07-03,506.9109
2026-07-06,507.1223
2026-07-07,502.2414
2026-07-08,500.4418
2026-07-09,503.2105
2026-07-10,500.5492
2026-07-13,494.5733
2026-07-14,500.2873
2026-07-15,498.8741
2026-07-16,496.6352
2026-07-17,492.8756
2026-07-20,492.6267
2026-07-21,499.4746
2026-07-22,497.6189
2026-07-23,498.3206
2026-07-24,494.7897
