model,factor,periods,mean_cross_section_n,mean_ic,std_ic,icir,ic_t_stat,ic_positive_ratio,mean_rank_ic,std_rank_ic,rank_icir,rank_ic_t_stat,rank_ic_positive_ratio
LSM,liquidity,91,219.96703296703296,-0.01808798405368063,0.2369344113396464,-0.07634173504561748,-0.7282537376420039,0.4725274725274725,-0.07137186274328836,0.20061188383349726,-0.35577086152346377,-3.393837715291118,0.3516483516483517
LSM,lsm_deviation,91,219.96703296703296,0.07552477945955302,0.151920339626581,0.4971340878067567,4.7423569471951925,0.6593406593406593,0.05141175447348733,0.15119015910515293,0.34004696322682215,3.243841285448522,0.6153846153846154
LSM,momentum,91,219.96703296703296,0.017370431686885034,0.21672297431727938,0.08015039356858847,0.7645860243407318,0.5824175824175825,-0.012431368351578919,0.16309692251506688,-0.07622074138419448,-0.7270995316744603,0.46153846153846156
LSM,price_volume,91,219.96703296703296,-0.004541407576159386,0.153657885843429,-0.029555317328697935,-0.2819397581016252,0.45054945054945056,-0.05789938209604458,0.16433776413266327,-0.35231939780624455,-3.360912849869881,0.34065934065934067
LSM,valuation,91,219.96703296703296,0.04930435695512218,0.2009875469747128,0.245310506532653,2.340113087009454,0.6483516483516484,0.058777191104084824,0.1734912642640298,0.3387904938812022,3.2318553318068663,0.6263736263736264
LSM,volatility,91,219.96703296703296,-0.019360954992820565,0.2701639519805173,-0.07166372438250669,-0.6836283600801253,0.4945054945054945,-0.07116434272762165,0.25596347996047786,-0.27802537588022247,-2.652193050408256,0.37362637362637363
