model,factor,periods,mean_cross_section_n,mean_ic,std_ic,icir,ic_t_stat,ic_positive_ratio,mean_rank_ic,std_rank_ic,rank_icir,rank_ic_t_stat,rank_ic_positive_ratio
BS,bs_deviation,91,240.92307692307693,0.07742453889238231,0.1614313963680085,0.47961264434509865,4.575213029360329,0.6593406593406593,0.04374151019636863,0.1607931544837359,0.272035898150086,2.595057074380346,0.5824175824175825
BS,liquidity,91,240.92307692307693,-0.021030523856462043,0.21333776166061996,-0.0985785343052283,-0.9403792829198245,0.46153846153846156,-0.06981160760974772,0.18073596478758286,-0.38626295376128705,-3.6847137364799276,0.3626373626373626
BS,momentum,91,240.92307692307693,0.01743554745206014,0.20507672441242664,0.08501963107717567,0.8110355897452429,0.5934065934065934,-0.010289731162563872,0.16135173744947953,-0.06377205058473985,-0.6083465900752779,0.4725274725274725
BS,price_volume,91,240.92307692307693,-0.0028275318930326824,0.14921225682859923,-0.018949729419887273,-0.18076889749874467,0.4725274725274725,-0.058374694257558334,0.15781910442821728,-0.36988357315200443,-3.5284644038986945,0.3516483516483517
BS,valuation,91,240.92307692307693,0.047300918751752574,0.1990527567455133,0.23763006112106383,2.2668463073848764,0.6153846153846154,0.0567516345136272,0.17343955317386286,0.3272127578461705,3.1214107691321225,0.6153846153846154
BS,volatility,91,240.92307692307693,-0.01644520021327813,0.26456200575213135,-0.06216009803269208,-0.5929695427730534,0.45054945054945056,-0.06910285703883802,0.2608953475654998,-0.2648681077821413,-2.526680712185134,0.38461538461538464
